,,      Number of Exemptions      ,,,Salaries and Wages   ,,Taxable Interest,,Total Tax,, Schedule C ,Schedule F  , Schedule A 
"$50,000 or more      ","12,282","28,903","8,934","1,310,072","11,539","1,137,753","9,884","15,978","12,195","208,807","1,490",*       20,"8,304"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95052,896,"2,018",702,"85,622",846,"86,503",447,642,821,"13,729",60,**        ,637
"Under $10,000        ",55,69,14,-264,34,408,23,13,14,5,12,--        ,17
"$10,000 under $25,000",122,170,30,"2,156",108,"2,461",31,21,101,110,10,--        ,65
"$25,000 under $50,000",194,339,82,"7,169",190,"8,027",70,49,183,619,11,**        ,116
"$50,000 or more      ",525,"1,440",576,"76,561",514,"75,607",323,559,523,"12,995",27,**        ,439
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95053,54,43,2,"1,504",51,"1,417",20,6,36,202,**        ,--        ,**        
"Under $10,000        ",*       28,*       14,*        0,*        193,*       25,*        194,**        ,**        ,*       10,*          9,**        ,--        ,--        
"$10,000 under $25,000",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,--        
"$25,000 under $50,000",*       26,*       29,*        2,"*      1,311",*       26,"*      1,223",*       20,*        6,*       26,*        193,**        ,--        ,**        
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,**        ,--        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95054,"7,091","13,457","3,886","677,206","6,615","448,002","4,109","13,552","6,033","135,064",674,**        ,"3,238"
"Under $10,000        ",781,725,153,"1,468",623,"4,048",199,177,198,37,83,--        ,56
"$10,000 under $25,000","1,121","1,755",508,"19,684",959,"15,525",343,313,790,782,106,--        ,138
"$25,000 under $50,000","1,438","2,594",787,"53,033","1,350","47,293",639,417,"1,314","4,242",96,**        ,368
"$50,000 or more      ","3,751","8,383","2,438","603,021","3,683","381,136","2,928","12,645","3,731","130,003",389,**        ,"2,676"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95055,601,"1,238",405,"49,112",533,"51,098",371,460,519,"7,862",81,**        ,275
"Under $10,000        ",52,65,16,213,32,352,20,22,13,1,13,--        ,**        
"$10,000 under $25,000",107,163,37,"1,845",80,"1,296",44,23,78,72,20,--        ,*       21
"$25,000 under $50,000",129,217,63,"4,708",118,"4,463",57,58,120,421,15,--        ,27
"$50,000 or more      ",313,793,289,"42,346",303,"44,987",250,357,308,"7,368",33,**        ,227
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95056,406,701,192,"25,541",373,"23,071",202,171,357,"3,836",45,**        ,164
"Under $10,000        ",38,41,6,151,23,108,12,3,**        ,**          ,**        ,--        ,*       11
"$10,000 under $25,000",54,79,17,945,42,653,14,36,*       51,*         39,*       28,--        ,**        
"$25,000 under $50,000",107,181,53,"3,886",103,"3,588",37,13,100,337,**        ,--        ,19
"$50,000 or more      ",207,400,116,"20,559",205,"18,722",139,119,206,"3,460",17,**        ,134
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95060,"18,737","31,555","8,212","1,132,272","15,178","750,860","10,458","34,384","14,536","177,081","3,845",50,"7,280"
"Under $10,000        ","3,695","3,103",460,"2,356","2,693","15,601","1,329","1,849","1,042",232,612,**        ,313
"$10,000 under $25,000","4,242","6,004","1,388","72,509","3,333","53,731","1,574","2,666","3,173","3,110",654,*       21,563
"$25,000 under $50,000","4,240","7,195","1,915","153,806","3,560","119,705","2,228","3,995","3,845","12,448",728,**        ,"1,229"
"$50,000 or more      ","6,560","15,253","4,449","903,601","5,592","561,823","5,327","25,874","6,476","161,291","1,851",29,"5,175"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95061,978,"1,415",294,"43,414",756,"26,144",478,"1,137",711,"7,149",260,**        ,279
"Under $10,000        ",221,218,13,-642,133,737,88,70,39,6,74,--        ,26
"$10,000 under $25,000",272,375,83,"4,825",218,"3,651",98,136,211,236,77,--        ,32
"$25,000 under $50,000",275,447,124,"10,129",240,"8,483",134,159,253,876,52,--        ,67
"$50,000 or more      ",210,375,74,"29,102",165,"13,273",158,772,208,"6,031",57,**        ,154
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95062,"16,454","27,855","7,607","767,840","13,509","582,158","8,378","17,419","12,835","97,112","3,431",12,"5,907"
"Under $10,000        ","2,962","2,731",440,"5,256","2,052","11,357",970,"1,548",788,149,636,**        ,267
"$10,000 under $25,000","3,974","5,768","1,420","67,933","3,122","50,176","1,420","2,210","2,956","2,833",704,**        ,542
"$25,000 under $50,000","4,400","7,601","2,186","159,216","3,788","128,419","2,130","3,059","4,025","12,851",813,*       12,"1,265"
"$50,000 or more      ","5,118","11,755","3,561","535,435","4,547","392,206","3,858","10,602","5,066","81,279","1,278",**        ,"3,833"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95063,904,"1,449",399,"54,461",718,"30,730",436,"1,120",679,"9,858",247,**        ,276
"Under $10,000        ",180,188,26,529,99,633,64,49,38,5,75,--        ,20
"$10,000 under $25,000",206,353,126,"3,482",158,"2,428",78,45,147,134,64,--        ,31
"$25,000 under $50,000",278,436,118,"10,215",251,"8,940",119,138,256,921,47,**        ,64
"$50,000 or more      ",240,472,129,"40,235",210,"18,729",175,888,238,"8,798",61,--        ,161
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95064,535,788,224,"17,286",511,"16,205",219,137,303,"2,015",65,--        ,90
"Under $10,000        ",234,173,28,949,214,"1,169",59,15,48,7,14,--        ,**        
"$10,000 under $25,000",107,147,38,"1,787",105,"1,751",28,12,69,61,*       13,--        ,*       16
"$25,000 under $50,000",76,152,42,"2,767",76,"2,710",37,8,69,194,**        ,--        ,**        
"$50,000 or more      ",118,316,116,"11,783",116,"10,575",95,102,117,"1,753",38,--        ,74
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95065,"3,605","6,729","1,943","225,539","2,751","154,646","2,342","6,602","2,872","31,962",816,22,"1,749"
"Under $10,000        ",631,493,83,825,399,"2,196",271,284,185,38,125,**        ,85
"$10,000 under $25,000",702,979,207,"11,943",501,"7,911",340,604,528,502,116,--        ,134
"$25,000 under $50,000",731,"1,338",383,"26,500",567,"18,137",412,"1,064",641,"1,917",131,**        ,249
"$50,000 or more      ","1,541","3,919","1,270","186,271","1,284","126,402","1,319","4,650","1,518","29,505",444,*       22,"1,281"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95066,"6,211","12,625","3,947","479,380","4,882","362,330","4,214","11,931","5,056","72,122","1,226",24,"3,543"
"Under $10,000        ","1,021",765,95,895,658,"3,878",424,532,273,56,138,**        ,137
"$10,000 under $25,000",889,"1,248",246,"15,227",579,"9,022",447,"1,137",645,674,134,--        ,203
"$25,000 under $50,000","1,167","2,038",505,"43,270",871,"29,385",707,"1,680","1,040","3,309",230,**        ,462
"$50,000 or more      ","3,134","8,574","3,101","419,988","2,774","320,045","2,636","8,582","3,098","68,083",724,*       24,"2,741"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95067,473,843,214,"86,741",375,"71,198",285,747,398,"20,548",132,**        ,226
"Under $10,000        ",63,70,15,-10,30,168,26,38,16,2,30,--        ,**        
"$10,000 under $25,000",74,94,14,"1,286",55,956,24,46,58,60,24,--        ,*       24
"$25,000 under $50,000",118,183,37,"4,384",97,"3,460",57,126,107,384,24,--        ,35
"$50,000 or more      ",218,496,148,"81,081",193,"66,614",178,537,217,"20,102",54,**        ,167
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95070,"14,856","31,288","10,129","2,528,503","10,617","1,520,389","11,806","108,179","11,799","534,462","2,991",68,"9,412"
"Under $10,000        ","2,917","1,911",344,"-41,212","1,549","12,856","1,624","5,941",790,219,286,*       17,380
"$10,000 under $25,000","1,514","2,003",300,"25,572",903,"13,868",976,"2,478","1,041",991,249,**        ,413
"$25,000 under $50,000","1,644","2,725",572,"61,482","1,053","35,355","1,166","4,126","1,417","4,764",289,**        ,685
"$50,000 or more      ","8,781","24,649","8,913","2,482,661","7,112","1,458,310","8,040","95,634","8,551","528,488","2,167",51,"7,934"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95071,193,298,46,"14,694",125,"9,844",140,679,149,"3,443",41,**        ,98
"Under $10,000        ",37,41,3,"-2,844",18,156,22,23,**        ,**          ,*       20,--        ,*       16
"$10,000 under $25,000",33,37,3,595,17,246,24,71,*       31,*         26,**        ,--        ,**        
"$25,000 under $50,000",37,49,7,"1,404",29,989,22,115,33,142,**        ,**        ,13
"$50,000 or more      ",86,171,33,"15,539",61,"8,453",72,470,85,"3,275",21,**        ,69
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95073,"5,256","9,645","2,816","313,560","4,027","208,144","3,133","8,786","4,104","45,142","1,311",34,"2,353"
"Under $10,000        ",987,847,155,"-3,323",619,"3,400",407,560,254,69,226,*       13,123
"$10,000 under $25,000","1,067","1,512",331,"18,297",747,"11,672",462,765,796,794,232,**        ,189
"$25,000 under $50,000","1,199","2,064",558,"43,629",966,"32,648",622,"1,137","1,085","3,445",235,**        ,395
"$50,000 or more      ","2,003","5,222","1,772","254,957","1,695","160,424","1,642","6,324","1,969","40,834",618,21,"1,646"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95075,311,642,218,"24,308",240,"14,343",190,708,227,"5,082",54,30,151
"Under $10,000        ",76,88,22,"-1,446",45,272,35,153,18,4,17,*       15,20
"$10,000 under $25,000",60,101,33,985,48,670,23,68,41,32,*       12,**        ,12
"$25,000 under $50,000",52,103,28,"1,961",40,"1,357",28,159,46,145,**        ,**        ,20
"$50,000 or more      ",123,350,135,"22,808",107,"12,044",104,328,122,"4,901",25,15,99
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95076,"28,454","67,094","28,803","1,133,492","24,735","826,087","11,486","28,576","17,341","118,183","3,805",320,"8,461"
"Under $10,000        ","5,120","6,748","2,380","11,324","3,969","23,659","1,242","1,663","1,115",224,680,47,358
"$10,000 under $25,000","9,226","21,029","9,837","156,164","8,161","126,299","2,124","3,387","4,142","3,449",816,57,859
"$25,000 under $50,000","7,636","20,663","9,435","271,528","6,934","227,311","3,216","4,360","5,760","14,399",904,84,"2,302"
"$50,000 or more      ","6,472","18,654","7,151","694,476","5,671","448,818","4,904","19,166","6,324","100,111","1,405",132,"4,942"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95077,"1,877","5,170","2,606","56,564","1,738","46,380",534,"1,873",849,"7,029",179,21,295
"Under $10,000        ",292,492,204,"-6,631",243,"2,315",51,69,50,9,37,**        ,17
"$10,000 under $25,000",820,"2,304","1,238","13,818",784,"11,418",145,96,228,150,54,**        ,36
"$25,000 under $50,000",534,"1,736",910,"18,311",514,"16,193",180,184,347,740,47,*       21,89
"$50,000 or more      ",231,638,254,"31,066",197,"16,454",158,"1,524",224,"6,130",41,**        ,153
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95100,27,59,23,"2,080",22,"1,106",10,21,18,411,**        ,**        ,16
"Under $10,000        ",**        ,**        ,**        ,**          ,**        ,**          ,*       10,*       21,--        ,--          ,**        ,--        ,**        
"$10,000 under $25,000",*       16,*       33,*       13,*        274,**        ,**          ,**        ,**        ,**        ,**          ,**        ,**        ,**        
"$25,000 under $50,000",**        ,**        ,**        ,**          ,*       22,"*      1,106",--        ,--        ,**        ,**          ,--        ,--        ,**        
"$50,000 or more      ",11,26,10,"1,806",**        ,**          ,**        ,**        ,*       18,*        411,**        ,--        ,*       16
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95103,119,200,58,"4,945",99,"3,696",40,32,98,631,19,--        ,28
"Under $10,000        ",16,17,2,78,**        ,**          ,**        ,**        ,**        ,**          ,**        ,--        ,--        
"$10,000 under $25,000",38,62,16,691,*       41,*        590,**        ,**        ,*       34,*         28,*       19,--        ,*       11
"$25,000 under $50,000",39,66,18,"1,412",33,"1,161",*       25,*       22,38,124,**        ,--        ,**        
"$50,000 or more      ",26,55,22,"2,764",25,"1,945",15,10,26,479,**        ,--        ,17
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95106,108,209,75,"4,731",93,"4,037",42,69,82,593,11,--        ,33
"Under $10,000        ",10,13,2,57,**        ,**          ,**        ,**        ,**        ,**          ,*       11,--        ,**        
"$10,000 under $25,000",39,68,24,711,*       37,*        569,*       27,*       19,*       29,*         31,**        ,--        ,*       15
"$25,000 under $50,000",35,73,30,"1,270",33,"1,090",**        ,**        ,30,99,**        ,--        ,**        
"$50,000 or more      ",24,55,19,"2,693",23,"2,378",15,50,23,463,**        ,--        ,18
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95108,114,200,61,"5,844",93,"4,491",54,129,89,843,14,**        ,39
"Under $10,000        ",18,20,1,-25,**        ,**          ,*       15,*        5,**        ,**          ,**        ,**        ,*       11
"$10,000 under $25,000",28,46,17,510,*       32,*        448,**        ,**        ,*       27,*         25,**        ,--        ,**        
"$25,000 under $50,000",32,59,20,"1,105",30,"1,072",13,2,27,81,*       14,--        ,**        
"$50,000 or more      ",36,75,23,"4,254",31,"2,971",26,122,35,737,**        ,--        ,28
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95109,543,"1,006",348,"19,085",482,"16,742",199,236,422,"2,104",62,**        ,122
"Under $10,000        ",78,100,26,-367,57,319,14,17,16,3,13,**        ,**        
"$10,000 under $25,000",161,291,99,"2,895",141,"2,345",47,27,116,115,12,--        ,*       20
"$25,000 under $50,000",196,382,144,"6,926",184,"6,182",68,47,182,571,16,**        ,34
"$50,000 or more      ",108,233,79,"9,631",100,"7,896",70,145,108,"1,415",21,--        ,68
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95110,"5,758","12,267","5,000","230,436","5,236","199,265","2,094","2,412","4,128","24,814",594,**        ,"1,594"
"Under $10,000        ",795,"1,069",345,"2,899",618,"3,510",152,184,154,30,110,--        ,36
"$10,000 under $25,000","1,658","3,452","1,510","29,176","1,466","24,477",352,269,978,871,137,--        ,144
"$25,000 under $50,000","1,827","4,407","2,005","65,622","1,736","59,774",611,557,"1,542","4,311",156,**        ,414
"$50,000 or more      ","1,478","3,339","1,140","132,739","1,416","111,504",979,"1,402","1,454","19,602",191,**        ,"1,000"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95111,"22,015","50,116","21,180","823,628","19,902","729,980","8,320","4,774","15,111","68,512","2,515",**        ,"7,256"
"Under $10,000        ","3,670","4,482","1,354","15,966","2,810","14,614",546,304,752,131,515,--        ,142
"$10,000 under $25,000","6,132","12,473","5,164","105,959","5,303","83,502","1,348",647,"3,500","3,054",626,**        ,705
"$25,000 under $50,000","6,643","16,285","7,306","239,921","6,345","215,406","2,464","1,230","5,474","14,270",629,**        ,"2,104"
"$50,000 or more      ","5,570","16,876","7,356","461,782","5,444","416,458","3,962","2,593","5,385","51,057",745,**        ,"4,305"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95112,"18,016","34,271","12,035","750,893","16,168","648,377","6,835","7,641","13,360","87,567","1,983",11,"4,783"
"Under $10,000        ","2,773","3,189",772,"8,052","2,101","12,208",600,688,637,125,391,**        ,129
"$10,000 under $25,000","5,041","9,492","3,692","87,603","4,375","71,408","1,119","1,299","3,163","2,989",431,*       11,369
"$25,000 under $50,000","5,372","11,060","4,309","194,027","5,076","175,039","1,791","1,453","4,777","14,848",488,**        ,"1,007"
"$50,000 or more      ","4,830","10,530","3,262","461,211","4,616","389,722","3,325","4,201","4,783","69,605",673,**        ,"3,278"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95113,518,832,220,"36,580",427,"21,444",199,998,397,"7,460",77,**        ,142
"Under $10,000        ",96,117,20,257,63,345,16,4,14,3,22,--        ,*       13
"$10,000 under $25,000",128,206,61,"2,229",114,"1,886",24,17,94,92,*       21,--        ,**        
"$25,000 under $50,000",137,217,64,"4,712",131,"4,329",44,43,132,482,**        ,--        ,22
"$50,000 or more      ",157,292,75,"29,382",119,"14,884",115,934,157,"6,883",34,**        ,107
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95116,"16,724","40,040","18,045","550,952","15,267","489,137","5,270","3,114","10,739","39,822","1,481",**        ,"4,184"
"Under $10,000        ","2,709","3,674","1,203","13,362","2,094","11,385",429,260,519,166,348,**        ,132
"$10,000 under $25,000","5,359","12,034","5,510","94,324","4,786","78,691","1,022",672,"2,769","2,372",403,--        ,493
"$25,000 under $50,000","5,461","14,669","7,075","194,662","5,273","179,229","1,756",825,"4,364","10,633",386,--        ,"1,391"
"$50,000 or more      ","3,195","9,663","4,257","248,604","3,114","219,832","2,063","1,357","3,087","26,651",344,--        ,"2,168"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95117,"11,848","22,713","7,199","644,842","10,310","547,974","5,990","8,829","9,534","85,784","1,474",**        ,"4,020"
"Under $10,000        ","1,601","1,637",352,"4,256","1,119","6,318",494,480,417,70,215,**        ,122
"$10,000 under $25,000","2,440","4,190","1,374","42,575","1,996","32,339",745,"1,058","1,636","1,606",250,--        ,274
"$25,000 under $50,000","3,104","6,015","2,150","113,054","2,814","97,543","1,165","1,595","2,810","9,003",309,**        ,595
"$50,000 or more      ","4,703","10,871","3,323","484,957","4,381","411,774","3,586","5,696","4,671","75,105",700,**        ,"3,029"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95118,"13,853","27,657","8,823","850,602","11,890","710,126","8,349","11,588","11,472","108,951","2,104",**        ,"6,814"
"Under $10,000        ","1,825","1,637",338,"4,217","1,304","6,997",632,497,503,90,240,**        ,149
"$10,000 under $25,000","2,434","3,694",958,"41,815","1,816","28,235",951,"1,504","1,739","1,654",317,--        ,400
"$25,000 under $50,000","3,047","5,699","1,817","112,609","2,650","90,539","1,495","1,950","2,754","8,588",379,**        ,949
"$50,000 or more      ","6,547","16,627","5,710","691,961","6,120","584,355","5,271","7,637","6,476","98,619","1,168",**        ,"5,316"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95119,"4,297","9,049","3,162","281,519","3,853","244,786","2,694","2,962","3,579","35,245",625,**        ,"2,365"
"Under $10,000        ",607,387,80,"1,413",469,"2,393",205,102,190,54,49,--        ,45
"$10,000 under $25,000",634,968,276,"10,872",504,"8,096",227,294,454,429,88,**        ,96
"$25,000 under $50,000",841,"1,568",504,"31,211",748,"26,026",416,427,741,"2,247",111,**        ,317
"$50,000 or more      ","2,215","6,126","2,302","238,023","2,132","208,271","1,846","2,139","2,194","32,515",377,**        ,"1,907"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95120,"16,427","36,621","12,629","1,931,257","13,310","1,379,073","12,637","44,673","13,583","341,933","3,076",43,"10,601"
"Under $10,000        ","2,746","1,623",263,"-6,903","1,837","10,701","1,312","1,335",790,183,256,**        ,260
"$10,000 under $25,000","1,706","2,125",342,"28,438","1,178","18,765",930,"2,536","1,256","1,216",208,*       16,394
"$25,000 under $50,000","1,949","3,344",751,"72,183","1,403","46,676","1,321","3,408","1,656","5,458",374,**        ,845
"$50,000 or more      ","10,026","29,529","11,273","1,837,539","8,892","1,302,931","9,074","37,394","9,881","335,076","2,238",27,"9,102"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95121,"16,299","35,344","13,476","772,148","14,652","656,542","7,578","5,839","12,064","79,471","2,148",12,"6,603"
"Under $10,000        ","2,633","2,837",698,"12,054","2,008","10,797",511,280,614,109,367,--        ,137
"$10,000 under $25,000","3,754","6,857","2,404","64,198","3,151","48,062",975,653,"2,338","2,084",488,**        ,468
"$25,000 under $50,000","4,470","9,646","3,741","163,173","4,223","144,680","1,902",966,"3,810","10,689",480,*       12,"1,546"
"$50,000 or more      ","5,442","16,004","6,633","532,723","5,270","453,003","4,190","3,940","5,302","66,589",813,**        ,"4,452"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95122,"20,562","49,211","22,245","668,555","18,893","595,731","6,557","3,124","13,304","45,047","1,950",**        ,"5,767"
"Under $10,000        ","3,379","4,434","1,447","16,473","2,693","14,040",426,179,709,120,466,--        ,136
"$10,000 under $25,000","6,336","13,921","6,266","110,670","5,638","91,099","1,140",555,"3,344","2,831",555,**        ,712
"$25,000 under $50,000","6,821","17,916","8,506","242,480","6,612","222,217","2,313",862,"5,404","13,091",500,--        ,"2,070"
"$50,000 or more      ","4,026","12,940","6,026","298,932","3,950","268,375","2,678","1,528","3,847","29,005",429,**        ,"2,849"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95123,"27,573","55,126","18,253","1,597,984","24,687","1,395,901","15,569","15,569","22,912","193,603","3,733",15,"13,653"
"Under $10,000        ","3,531","3,003",615,"2,425","2,689","14,604",998,804,"1,002",202,439,**        ,264
"$10,000 under $25,000","4,727","7,140","2,042","81,177","3,830","59,556","1,594","1,989","3,374","3,218",543,**        ,763
"$25,000 under $50,000","6,469","12,000","3,932","240,185","5,868","203,584","2,991","2,898","5,817","18,186",750,*       15,"2,248"
"$50,000 or more      ","12,846","32,983","11,664","1,274,197","12,300","1,118,157","9,986","9,878","12,719","171,997","2,001",**        ,"10,378"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95124,"20,571","40,862","12,674","1,489,895","17,064","1,156,149","13,272","24,981","17,284","213,691","3,492",33,"10,840"
"Under $10,000        ","2,774","2,135",367,276,"1,978","11,035","1,069",980,796,170,332,**        ,276
"$10,000 under $25,000","3,090","4,293",893,"52,225","2,096","31,910","1,421","2,325","2,269","2,103",420,**        ,591
"$25,000 under $50,000","4,165","7,123","1,901","154,184","3,428","117,361","2,116","3,538","3,791","12,363",599,**        ,"1,326"
"$50,000 or more      ","10,542","27,311","9,513","1,283,210","9,562","995,843","8,666","18,138","10,428","199,055","2,141",*       33,"8,647"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95125,"21,989","40,344","10,901","1,754,036","17,538","1,312,559","14,171","41,518","18,505","286,126","3,514",42,"11,308"
"Under $10,000        ","2,862","2,459",404,"-2,172","1,755","10,538","1,237","2,071",777,187,391,*       13,345
"$10,000 under $25,000","3,415","5,052","1,168","58,641","2,281","35,302","1,567","3,363","2,504","2,390",434,**        ,584
"$25,000 under $50,000","4,723","7,831","2,026","175,018","3,847","132,303","2,384","5,164","4,342","14,906",552,**        ,"1,337"
"$50,000 or more      ","10,989","25,002","7,303","1,522,549","9,655","1,134,416","8,983","30,920","10,882","268,643","2,137",29,"9,042"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95126,"11,276","20,221","6,046","771,169","9,905","564,600","5,405","10,744","9,115","121,355","1,497",16,"4,135"
"Under $10,000        ","1,447","1,537",336,"4,137","1,015","6,147",413,523,331,70,212,**        ,114
"$10,000 under $25,000","2,362","3,924","1,292","41,121","1,974","32,428",631,"1,020","1,633","1,620",242,**        ,267
"$25,000 under $50,000","3,064","5,550","1,875","111,720","2,834","99,462","1,105","1,424","2,794","9,224",297,**        ,635
"$50,000 or more      ","4,403","9,210","2,543","614,191","4,082","426,563","3,256","7,777","4,357","110,441",746,*       16,"3,119"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95127,"23,158","51,394","20,586","1,081,921","20,508","889,048","10,489","16,830","16,922","118,681","2,628",39,"8,932"
"Under $10,000        ","3,443","3,700","1,011","2,089","2,637","15,080",787,687,821,211,435,**        ,239
"$10,000 under $25,000","5,565","10,672","4,149","96,366","4,656","74,861","1,489","1,500","3,329","2,922",492,*       17,710
"$25,000 under $50,000","6,870","16,110","6,940","249,094","6,346","216,990","2,729","2,461","5,746","15,323",600,**        ,"2,228"
"$50,000 or more      ","7,280","20,912","8,486","734,372","6,869","582,117","5,484","12,182","7,026","100,225","1,101",22,"5,755"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95128,"13,649","25,559","7,946","747,630","11,758","622,121","6,972","13,279","11,105","98,861","1,766",17,"5,019"
"Under $10,000        ","1,740","1,712",341,"3,019","1,218","7,390",562,571,425,105,232,--        ,136
"$10,000 under $25,000","2,716","4,502","1,451","47,328","2,127","34,286",896,"1,578","1,861","1,757",273,**        ,344
"$25,000 under $50,000","3,714","6,908","2,364","135,844","3,363","117,006","1,439","1,723","3,388","11,152",378,**        ,780
"$50,000 or more      ","5,479","12,437","3,790","561,439","5,050","463,439","4,075","9,407","5,431","85,847",883,*       17,"3,759"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95129,"16,426","34,665","11,497","1,274,736","13,643","1,040,168","11,407","21,273","13,718","192,000","2,373",15,"8,045"
"Under $10,000        ","2,379","1,903",328,"2,135","1,490","9,209","1,052",926,613,109,284,**        ,183
"$10,000 under $25,000","2,260","3,371",766,"38,736","1,566","24,179","1,106","1,952","1,628","1,515",324,**        ,387
"$25,000 under $50,000","2,928","5,143","1,367","108,831","2,379","82,619","1,664","2,911","2,688","8,893",387,*       15,805
"$50,000 or more      ","8,859","24,248","9,036","1,125,034","8,208","924,161","7,585","15,484","8,789","181,483","1,378",**        ,"6,670"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95130,"5,705","11,360","3,644","354,892","4,911","300,515","3,417","4,934","4,736","47,568",779,**        ,"2,536"
"Under $10,000        ",795,663,121,"2,989",582,"3,240",270,196,238,46,91,**        ,54
"$10,000 under $25,000",988,"1,491",378,"17,167",736,"11,602",424,521,727,704,112,--        ,140
"$25,000 under $50,000","1,290","2,386",722,"47,716","1,113","39,007",627,879,"1,162","3,808",166,--        ,319
"$50,000 or more      ","2,632","6,820","2,423","287,020","2,480","246,666","2,096","3,338","2,609","43,010",410,**        ,"2,023"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95131,"12,253","25,155","8,296","783,238","11,226","702,530","7,319","7,531","10,110","105,647","1,350",**        ,"5,988"
"Under $10,000        ","1,574","1,614",335,"5,241","1,102","6,508",458,350,375,75,193,**        ,110
"$10,000 under $25,000","1,941","3,184",942,"33,759","1,640","25,545",711,530,"1,330","1,250",218,--        ,260
"$25,000 under $50,000","2,767","5,362","1,806","102,172","2,643","91,599","1,335",902,"2,488","7,509",263,**        ,885
"$50,000 or more      ","5,971","14,995","5,213","642,066","5,841","578,878","4,815","5,749","5,917","96,813",676,**        ,"4,733"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95132,"18,511","38,175","12,969","1,050,365","16,320","889,979","10,728","14,020","14,737","130,354","2,314",22,"8,396"
"Under $10,000        ","2,754","2,647",627,"9,245","2,001","11,108",819,677,677,148,296,*       12,195
"$10,000 under $25,000","3,369","5,457","1,557","57,654","2,695","40,966","1,233","1,378","2,284","2,094",412,**        ,512
