,,      Number of Exemptions      ,,,Salaries and Wages   ,,Taxable Interest,,Total Tax,,Schedule C, Schedule F  , Schedule A 
"$25,000 under $50,000",21,62,23,751,15,552,15,29,19,47,**        ,--        ,**        
"$50,000 or more      ",27,79,16,"3,248",23,"1,211",22,80,27,533,**        ,**        ,14
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95926,"14,390","27,299","6,760","526,625","11,997","365,706","7,265","17,463","10,779","65,118","2,162",101,"4,589"
"Under $10,000        ","3,838","3,659",534,"12,328","3,223","17,165","1,039","1,013","1,247",252,335,14,193
"$10,000 under $25,000","3,903","6,547","1,330","64,597","3,201","49,798","1,347","2,363","3,085","3,327",394,13,410
"$25,000 under $50,000","3,183","6,996","1,812","114,630","2,623","85,392","1,910","3,645","2,992","9,730",558,19,"1,194"
"$50,000 or more      ","3,466","10,097","3,084","335,070","2,950","213,351","2,969","10,442","3,455","51,809",875,55,"2,792"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95927,"2,063","3,710",844,"80,137","1,680","50,702","1,008","3,766","1,549","10,889",457,38,587
"Under $10,000        ",464,554,74,"1,019",354,"2,098",126,139,121,23,103,*       10,24
"$10,000 under $25,000",622,"1,042",266,"10,605",527,"8,276",212,307,489,550,96,**        ,64
"$25,000 under $50,000",521,980,253,"18,427",447,"14,441",288,570,486,"1,681",107,11,155
"$50,000 or more      ",456,"1,134",251,"50,086",352,"25,887",382,"2,750",453,"8,635",151,17,344
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95928,"12,313","24,162","6,651","483,723","10,296","322,645","6,001","16,984","8,968","63,133","1,875",232,"3,876"
"Under $10,000        ","3,184","3,274",552,"10,206","2,658","14,418",803,837,975,196,289,36,171
"$10,000 under $25,000","3,479","6,252","1,684","57,627","2,912","45,594","1,128","1,883","2,571","2,713",352,31,365
"$25,000 under $50,000","2,675","6,069","1,801","96,626","2,233","73,712","1,489","3,165","2,460","8,098",437,36,925
"$50,000 or more      ","2,975","8,567","2,614","319,264","2,493","188,921","2,581","11,099","2,962","52,126",797,129,"2,415"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95929,26,32,8,523,24,504,**        ,**        ,17,45,**        ,--        ,**        
"Under $10,000        ",13,8,0,55,12,49,**        ,**        ,**        ,**          ,**        ,--        ,**        
"$10,000 under $25,000",*       13,*       24,*        8,*        468,*       12,*        455,**        ,**        ,*       17,*         45,--        ,--        ,--        
"$25,000 under $50,000",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,**        
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,**        ,--        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95930,102,232,55,"3,512",73,"2,419",65,149,77,366,21,--        ,36
"Under $10,000        ",25,38,14,92,16,72,13,17,**        ,**          ,*       10,--        ,**        
"$10,000 under $25,000",24,48,10,424,17,279,12,17,*       25,*         18,**        ,--        ,**        
"$25,000 under $50,000",31,83,17,"1,181",23,729,20,45,30,95,*       11,--        ,*       20
"$50,000 or more      ",22,63,14,"1,815",17,"1,339",20,70,22,253,**        ,--        ,16
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95932,"3,025","7,080","2,371","110,517","2,576","76,482","1,378","4,262","2,170","12,667",356,167,892
"Under $10,000        ",636,788,205,105,502,"2,495",171,187,178,34,51,22,35
"$10,000 under $25,000",889,"1,950",654,"15,323",767,"12,100",239,472,586,609,68,15,85
"$25,000 under $50,000",769,"2,140",808,"27,950",679,"22,172",382,797,680,"2,024",97,34,228
"$50,000 or more      ",731,"2,202",704,"67,139",628,"39,715",586,"2,806",726,"10,000",140,96,544
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95934,134,268,66,"4,072",108,"2,558",68,191,94,482,26,**        ,25
"Under $10,000        ",35,47,16,-83,30,133,14,11,10,2,**        ,--        ,**        
"$10,000 under $25,000",42,89,21,700,33,429,16,38,28,26,*       26,**        ,*       13
"$25,000 under $50,000",32,74,18,"1,146",23,768,20,56,31,93,**        ,**        ,**        
"$50,000 or more      ",25,58,11,"2,309",22,"1,228",18,86,25,361,**        ,**        ,12
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95935,241,538,131,"7,655",181,"5,411",133,343,171,802,36,13,76
"Under $10,000        ",49,76,15,77,33,176,17,24,10,2,**        ,**        ,**        
"$10,000 under $25,000",84,193,58,"1,484",63,"1,045",35,47,56,59,*       19,*       13,*       15
"$25,000 under $50,000",63,151,27,"2,240",43,"1,372",44,172,60,188,*       17,**        ,26
"$50,000 or more      ",45,118,31,"3,854",42,"2,818",37,100,45,553,**        ,**        ,35
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95936,230,466,86,"9,018",172,"5,525",144,557,177,"1,041",57,**        ,73
"Under $10,000        ",51,65,16,224,39,195,23,18,13,3,*       20,--        ,*       10
"$10,000 under $25,000",58,106,19,"1,006",40,638,26,38,45,51,**        ,--        ,**        
"$25,000 under $50,000",59,133,16,"2,232",47,"1,370",43,112,57,220,14,--        ,18
"$50,000 or more      ",62,162,35,"5,556",46,"3,322",52,389,62,767,23,**        ,45
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95937,433,"1,097",363,"13,838",338,"10,844",243,426,301,"1,276",49,30,117
"Under $10,000        ",86,146,43,30,59,355,33,48,23,4,13,*       12,**        
"$10,000 under $25,000",132,329,101,"2,248",100,"1,582",54,102,82,85,10,**        ,*       19
"$25,000 under $50,000",122,342,131,"4,351",97,"3,185",78,191,105,302,13,**        ,36
"$50,000 or more      ",93,280,88,"7,209",82,"5,722",78,85,91,885,13,18,62
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95938,"1,747","4,137","1,398","79,300","1,449","54,338","1,050","2,675","1,310","10,196",329,186,638
"Under $10,000        ",383,390,84,707,295,"1,844",168,219,126,29,40,27,30
"$10,000 under $25,000",423,944,316,"7,260",343,"5,557",171,298,274,317,53,17,54
"$25,000 under $50,000",388,"1,029",346,"14,095",325,"10,720",218,373,360,"1,028",76,36,112
"$50,000 or more      ",553,"1,774",652,"57,238",486,"36,217",493,"1,785",550,"8,822",160,106,442
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95939,138,330,86,"4,332",107,"3,225",70,160,91,453,21,21,18
"Under $10,000        ",36,59,14,94,25,124,11,9,**        ,**          ,**        ,**        ,**        
"$10,000 under $25,000",37,99,28,645,28,370,14,46,*       30,*         34,*       21,*       21,**        
"$25,000 under $50,000",37,91,26,"1,270",29,905,24,57,33,105,**        ,**        ,*       18
"$50,000 or more      ",28,81,18,"2,323",25,"1,826",21,48,28,314,**        ,**        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95940,43,76,13,"1,163",25,584,16,91,28,159,**        ,**        ,**        
"Under $10,000        ",10,14,1,-105,**        ,**          ,**        ,**        ,**        ,**          ,**        ,**        ,--        
"$10,000 under $25,000",11,28,12,179,*       14,*        166,*       16,*       91,**        ,**          ,**        ,--        ,--        
"$25,000 under $50,000",*       22,*       34,*        0,"*      1,089",*       11,*        418,**        ,**        ,*       28,*        159,--        ,--        ,**        
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,**        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95941,159,366,66,"4,517",98,"2,862",99,232,110,413,28,**        ,40
"Under $10,000        ",43,75,13,233,22,131,23,32,11,7,*       18,--        ,*       10
"$10,000 under $25,000",47,109,13,804,23,280,27,59,33,39,**        ,--        ,**        
"$25,000 under $50,000",45,107,20,"1,628",33,"1,037",28,106,42,141,*       10,**        ,15
"$50,000 or more      ",24,75,20,"1,852",20,"1,414",21,35,24,226,**        ,--        ,15
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95942,676,"1,459",327,"32,379",534,"21,555",413,921,519,"4,520",162,11,331
"Under $10,000        ",140,203,50,416,96,533,45,33,32,8,33,**        ,15
"$10,000 under $25,000",133,273,58,"2,258",96,"1,507",52,86,97,103,33,*       11,21
"$25,000 under $50,000",170,366,80,"6,202",144,"4,607",115,190,161,574,39,**        ,100
"$50,000 or more      ",233,617,139,"23,503",198,"14,908",201,612,229,"3,835",57,**        ,195
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95943,369,904,276,"15,317",232,"7,129",203,707,270,"1,963",59,116,112
"Under $10,000        ",80,102,18,-95,54,391,34,59,18,3,**        ,21,**        
"$10,000 under $25,000",96,212,62,"1,681",61,953,33,57,72,70,*       26,21,*       22
"$25,000 under $50,000",87,256,93,"3,201",53,"1,649",47,153,74,217,14,25,22
"$50,000 or more      ",106,334,103,"10,530",64,"4,136",89,438,106,"1,673",19,49,68
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95944,40,66,6,"1,235",37,895,12,3,33,134,10,--        ,**        
"Under $10,000        ",11,10,0,72,11,66,**        ,**        ,**        ,**          ,*       10,--        ,--        
"$10,000 under $25,000",12,15,1,208,12,205,*       12,*        3,*       16,*         14,**        ,--        ,--        
"$25,000 under $50,000",*       17,*       41,*        5,*        955,*       14,*        624,**        ,**        ,*       17,*        120,**        ,--        ,**        
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,**        ,--        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95945,"10,519","22,418","5,337","425,933","7,686","260,376","5,932","19,802","7,992","51,435","2,152",65,"3,909"
"Under $10,000        ","2,083","2,463",391,"5,355","1,411","7,381",745,929,571,117,391,*       15,220
"$10,000 under $25,000","2,918","5,725","1,229","49,956","2,032","31,876","1,267","3,276","2,116","2,263",441,**        ,490
"$25,000 under $50,000","2,781","6,475","1,664","100,159","2,125","67,631","1,630","4,364","2,585","7,896",576,16,"1,081"
"$50,000 or more      ","2,737","7,755","2,053","270,463","2,118","153,488","2,290","11,233","2,720","41,159",744,34,"2,118"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95946,"4,399","10,891","2,089","225,949","2,748","110,097","3,113","12,973","3,462","28,661",967,80,"2,385"
"Under $10,000        ",706,877,146,"1,033",455,"2,451",298,444,172,34,136,16,121
"$10,000 under $25,000",921,"2,036",339,"15,679",532,"8,199",520,"1,337",628,623,185,16,277
"$25,000 under $50,000","1,043","2,703",521,"38,019",635,"18,840",751,"2,169",947,"2,805",244,16,551
"$50,000 or more      ","1,729","5,275","1,083","171,218","1,126","80,607","1,544","9,023","1,715","25,199",402,32,"1,436"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95947,768,"1,771",461,"24,054",604,"15,915",403,889,541,"2,206",143,18,189
"Under $10,000        ",174,252,57,644,134,701,52,44,30,5,33,--        ,14
"$10,000 under $25,000",218,481,115,"3,742",164,"2,545",95,177,156,173,29,**        ,28
"$25,000 under $50,000",213,545,145,"7,839",163,"5,172",123,310,194,623,43,**        ,65
"$50,000 or more      ",163,493,144,"11,829",143,"7,497",133,358,161,"1,405",38,*       18,82
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95948,"3,780","9,514","3,289","115,668","3,172","83,798","1,603","4,060","2,432","11,216",433,274,952
"Under $10,000        ",912,"1,368",336,-14,735,"4,065",238,418,238,56,62,67,50
"$10,000 under $25,000","1,252","3,194","1,180","21,179","1,051","15,874",380,677,704,689,105,40,117
"$25,000 under $50,000",935,"2,774","1,056","33,742",816,"26,874",444,768,812,"2,219",134,57,296
"$50,000 or more      ",681,"2,178",717,"60,761",570,"36,985",541,"2,197",678,"8,252",132,110,489
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95949,"8,395","19,660","4,472","419,544","5,931","246,954","5,695","22,314","6,692","52,666","1,792",156,"4,262"
"Under $10,000        ","1,462","1,588",209,"2,912",992,"5,136",573,582,441,96,237,13,190
"$10,000 under $25,000","1,895","3,820",536,"32,264","1,174","17,600","1,090","2,792","1,382","1,450",333,32,481
"$25,000 under $50,000","1,928","4,847","1,068","70,678","1,312","40,808","1,346","3,514","1,777","5,345",439,37,975
"$50,000 or more      ","3,110","9,405","2,659","313,690","2,453","183,410","2,686","15,426","3,092","45,775",783,74,"2,616"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95950,216,582,227,"6,820",185,"3,677",87,298,123,748,19,18,41
"Under $10,000        ",42,61,15,144,37,190,14,17,11,1,**        ,**        ,*       10
"$10,000 under $25,000",92,255,111,"1,638",88,"1,376",17,15,46,39,**        ,**        ,**        
"$25,000 under $50,000",55,198,93,"1,950",43,"1,320",31,73,39,103,*       19,*       18,13
"$50,000 or more      ",27,68,8,"3,088",17,791,25,193,27,605,**        ,**        ,18
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95951,883,"2,361","1,043","20,115",827,"17,038",268,286,486,"1,130",62,23,70
"Under $10,000        ",182,258,72,"1,041",163,944,30,25,48,10,18,**        ,*       10
"$10,000 under $25,000",422,"1,185",559,"7,365",408,"6,603",91,67,200,178,17,**        ,**        
"$25,000 under $50,000",222,720,332,"7,531",208,"6,658",103,67,181,435,16,*       23,33
"$50,000 or more      ",57,198,80,"4,178",48,"2,833",44,127,57,507,11,**        ,27
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95953,"3,073","7,869","3,022","78,956","2,663","66,073","1,274","2,928","1,817","7,930",355,213,653
"Under $10,000        ",788,"1,276",364,"-5,303",629,"3,448",227,376,165,31,83,57,51
"$10,000 under $25,000","1,071","2,733","1,104","18,231",958,"14,545",320,394,581,559,94,31,92
"$25,000 under $50,000",789,"2,468","1,048","27,482",712,"22,773",377,623,648,"1,624",104,41,212
"$50,000 or more      ",425,"1,392",506,"38,546",364,"25,307",350,"1,535",423,"5,716",74,84,298
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95954,"4,584","11,132","2,291","145,675","3,032","85,662","2,745","6,707","3,308","13,326",679,12,"1,558"
"Under $10,000        ",919,"1,441",227,"3,609",579,"3,013",356,380,172,31,157,**        ,89
"$10,000 under $25,000","1,465","3,469",573,"25,049",868,"13,071",785,"1,849","1,033","1,003",156,*       12,252
"$25,000 under $50,000","1,239","3,340",748,"44,867",845,"26,215",804,"2,090","1,146","3,466",199,**        ,500
"$50,000 or more      ",961,"2,882",743,"72,150",740,"43,363",800,"2,388",957,"8,826",167,**        ,717
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95955,631,"1,592",567,"21,570",507,"13,861",303,"1,039",421,"2,697",70,102,117
"Under $10,000        ",132,179,40,-781,95,511,45,126,33,6,**        ,10,**        
"$10,000 under $25,000",203,516,204,"3,564",164,"2,647",74,91,122,134,*       27,19,*       16
"$25,000 under $50,000",165,483,190,"5,857",143,"4,550",80,165,135,413,19,25,29
"$50,000 or more      ",131,414,133,"12,930",105,"6,153",104,657,131,"2,144",24,48,72
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95956,203,426,87,"7,347",155,"4,791",135,299,151,805,49,**        ,79
"Under $10,000        ",41,43,5,108,27,134,18,10,**        ,**          ,**        ,--        ,**        
"$10,000 under $25,000",60,137,28,974,40,530,36,76,*       50,*         38,*       33,**        ,*       17
"$25,000 under $50,000",44,98,18,"1,609",36,"1,039",29,57,43,133,**        ,**        ,17
"$50,000 or more      ",58,148,36,"4,656",52,"3,088",52,156,58,634,16,**        ,45
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95957,325,774,225,"10,945",255,"7,667",162,494,227,"1,232",48,38,84
"Under $10,000        ",78,115,24,-275,53,392,33,54,19,2,*       14,**        ,**        
"$10,000 under $25,000",83,188,61,"1,429",73,"1,230",30,54,55,62,**        ,*       20,**        
"$25,000 under $50,000",86,235,74,"3,156",66,"2,226",41,126,76,227,19,**        ,*       35
"$50,000 or more      ",78,236,66,"6,635",63,"3,819",58,260,77,941,15,18,49
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95958,44,97,32,962,35,987,23,33,31,181,**        ,**        ,**        
"Under $10,000        ",10,14,6,-517,**        ,**          ,*       12,*       22,*       12,*         11,**        ,**        ,**        
"$10,000 under $25,000",15,31,8,249,*       17,*        214,**        ,**        ,**        ,**          ,**        ,**        ,**        
"$25,000 under $50,000",*       19,*       52,*       18,"*      1,230",*       18,*        773,*       11,*       11,*       19,*        170,**        ,**        ,**        
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,--        ,--        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95959,"8,289","17,506","3,954","445,111","5,862","244,418","5,300","19,631","6,498","64,152","2,327",89,"3,874"
"Under $10,000        ","1,702","1,699",206,"2,065","1,081","5,950",698,912,544,100,372,13,229
"$10,000 under $25,000","1,884","3,444",625,"31,983","1,291","19,500",913,"1,967","1,415","1,503",485,12,418
"$25,000 under $50,000","1,853","4,152",893,"68,256","1,342","41,954","1,233","3,026","1,718","5,489",511,24,869
"$50,000 or more      ","2,850","8,211","2,230","342,807","2,148","177,014","2,456","13,726","2,821","57,060",959,40,"2,358"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95960,576,"1,087",266,"14,854",455,"10,810",240,538,379,"1,344",150,18,136
"Under $10,000        ",174,258,64,743,121,586,53,67,34,6,53,**        ,10
"$10,000 under $25,000",196,364,87,"3,315",155,"2,412",67,161,146,155,48,*       18,24
"$25,000 under $50,000",133,281,68,"4,763",116,"3,830",61,112,127,388,27,**        ,50
"$50,000 or more      ",73,184,47,"6,033",63,"3,982",59,198,72,795,22,**        ,52
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95961,"2,162","5,197","1,952","53,990","1,937","44,976",597,690,"1,343","3,826",190,**        ,318
"Under $10,000        ",497,812,276,"2,551",427,"2,141",63,48,90,21,44,--        ,11
"$10,000 under $25,000",827,"1,931",741,"14,055",738,"11,864",153,193,491,496,65,**        ,40
"$25,000 under $50,000",605,"1,693",641,"21,437",553,"18,033",232,266,533,"1,539",50,**        ,131
"$50,000 or more      ",233,761,294,"15,947",219,"12,938",149,183,229,"1,770",31,**        ,136
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95962,733,"1,479",320,"27,092",572,"20,602",390,774,509,"2,748",242,19,329
"Under $10,000        ",204,276,43,409,139,907,57,38,45,14,66,**        ,16
"$10,000 under $25,000",190,357,59,"3,158",141,"2,048",87,128,139,118,65,**        ,54
"$25,000 under $50,000",139,319,73,"5,105",114,"3,719",88,130,128,369,38,**        ,79
"$50,000 or more      ",200,527,145,"18,420",178,"13,928",158,478,197,"2,247",73,*       19,180
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95963,"5,254","12,968","4,295","165,773","4,274","120,057","2,499","6,314","3,504","16,157",801,581,"1,293"
"Under $10,000        ","1,184","1,695",360,"2,490",891,"4,900",368,424,280,87,158,90,61
"$10,000 under $25,000","1,693","4,032","1,360","28,863","1,371","21,692",613,"1,278","1,034","1,008",195,113,183
"$25,000 under $50,000","1,371","4,036","1,507","49,134","1,152","37,219",721,"1,905","1,192","3,408",231,147,384
"$50,000 or more      ","1,006","3,205","1,068","85,286",860,"56,246",797,"2,707",998,"11,654",217,231,665
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95965,"6,277","14,256","4,364","182,236","5,166","129,484","2,505","6,427","4,120","17,328",888,149,"1,364"
"Under $10,000        ","1,548","2,448",646,"6,385","1,231","6,558",333,383,324,71,189,35,60
"$10,000 under $25,000","2,216","5,005","1,583","37,492","1,782","27,516",697,"1,332","1,443","1,433",255,24,193
"$25,000 under $50,000","1,502","3,904","1,294","52,930","1,277","40,132",719,"1,327","1,343","3,925",233,37,433
"$50,000 or more      ","1,011","2,899",841,"85,429",876,"55,278",756,"3,385","1,010","11,899",211,53,678
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95966,"10,335","24,218","6,442","351,184","7,870","230,249","5,243","14,657","7,477","36,831","1,519",199,"2,970"
"Under $10,000        ","2,156","3,219",716,"8,168","1,581","7,991",605,853,493,105,276,35,125
"$10,000 under $25,000","3,279","7,273","1,877","56,057","2,383","36,967","1,293","3,106","2,315","2,334",336,38,414
"$25,000 under $50,000","2,636","6,969","1,983","94,425","2,046","64,270","1,520","3,670","2,415","7,220",407,48,864
"$50,000 or more      ","2,264","6,757","1,866","192,534","1,860","121,021","1,825","7,028","2,254","27,172",500,78,"1,567"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95967,928,"1,991",363,"31,613",608,"19,073",561,"2,365",723,"4,492",214,**        ,337
"Under $10,000        ",190,257,21,"-3,941",106,554,79,165,52,9,48,--        ,21
"$10,000 under $25,000",267,546,100,"4,613",171,"2,749",122,347,212,226,49,--        ,47
"$25,000 under $50,000",240,523,101,"8,680",178,"5,446",156,441,230,785,59,**        ,90
"$50,000 or more      ",231,665,141,"22,261",153,"10,324",204,"1,412",229,"3,472",58,**        ,179
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95968,779,"1,902",659,"19,833",664,"15,012",310,427,507,"1,440",94,36,129
"Under $10,000        ",186,293,90,906,159,769,32,20,41,7,19,*       13,**        
"$10,000 under $25,000",296,702,215,"4,998",242,"3,494",98,137,198,186,23,**        ,*       25
"$25,000 under $50,000",201,603,239,"7,103",178,"5,485",110,185,172,467,26,*       23,46
"$50,000 or more      ",96,304,115,"6,826",85,"5,264",70,85,96,780,26,**        ,58
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95969,"10,921","25,058","5,300","388,204","7,428","228,166","6,603","20,830","8,224","41,842","1,908",41,"3,841"
"Under $10,000        ","2,293","3,038",414,"8,547","1,505","7,797",897,"1,155",625,140,364,**        ,189
"$10,000 under $25,000","3,276","7,071","1,195","54,999","2,029","30,561","1,670","4,613","2,431","2,413",426,*       25,559
"$25,000 under $50,000","2,807","7,294","1,654","101,493","1,960","61,071","1,844","5,460","2,629","8,042",497,**        ,"1,133"
"$50,000 or more      ","2,545","7,655","2,037","223,165","1,934","128,737","2,192","9,602","2,539","31,247",621,16,"1,960"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95970,239,564,171,"9,195",191,"5,477",130,572,178,"1,243",29,43,54
"Under $10,000        ",42,44,7,-526,34,191,17,112,10,2,**        ,*       11,*       13
"$10,000 under $25,000",71,137,32,"1,243",58,931,23,45,49,57,*       18,**        ,**        
"$25,000 under $50,000",53,176,80,"1,903",42,"1,256",27,67,46,120,**        ,12,**        
"$50,000 or more      ",73,207,52,"6,575",57,"3,099",63,348,73,"1,064",11,20,41
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95971,"2,872","5,991","1,546","112,804","2,388","75,511","1,522","3,693","2,221","13,438",558,13,940
"Under $10,000        ",654,670,125,"1,914",536,"2,697",182,164,193,36,92,**        ,44
"$10,000 under $25,000",696,"1,323",297,"11,858",552,"8,496",251,455,525,562,103,*       13,84
"$25,000 under $50,000",734,"1,670",417,"26,877",618,"20,325",431,760,716,"2,329",141,**        ,230
"$50,000 or more      ",788,"2,328",707,"72,155",682,"43,993",658,"2,314",787,"10,511",222,**        ,582
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95972,95,227,56,"2,539",71,"1,979",42,64,67,226,13,**        ,20
"Under $10,000        ",17,26,5,-22,11,56,**        ,**        ,**        ,**          ,**        ,--        ,**        
"$10,000 under $25,000",33,76,13,517,21,248,*       21,*       43,*       27,*         19,*       13,**        ,**        
"$25,000 under $50,000",33,96,29,"1,182",28,910,*       21,*       21,28,84,**        ,**        ,*       20
"$50,000 or more      ",12,29,9,862,11,765,**        ,**        ,12,123,**        ,--        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95973,"11,239","24,432","7,142","475,740","9,226","336,051","6,191","15,552","8,641","59,119","1,896",244,"4,205"
"Under $10,000        ","2,338","2,518",437,"6,066","1,773","9,614",782,808,728,188,288,38,163
"$10,000 under $25,000","2,910","5,473","1,362","49,529","2,339","37,930","1,105","2,117","2,159","2,370",332,29,374
"$25,000 under $50,000","2,790","6,694","2,052","101,164","2,349","77,486","1,594","3,173","2,564","8,072",481,56,"1,037"
"$50,000 or more      ","3,201","9,747","3,291","318,981","2,765","211,021","2,710","9,454","3,190","48,489",795,121,"2,631"
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95974,162,404,113,"8,733",123,"3,742",102,474,126,"1,293",27,28,60
"Under $10,000        ",27,31,7,143,18,109,14,46,**        ,**          ,**        ,**        ,*       10
"$10,000 under $25,000",34,67,21,554,28,417,12,14,*       29,*         22,*       15,**        ,**        
"$25,000 under $50,000",46,131,46,"1,693",38,"1,149",27,62,42,125,**        ,*       17,13
"$50,000 or more      ",55,175,39,"6,343",39,"2,067",49,352,55,"1,146",12,11,37
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95975,790,"1,697",356,"28,191",575,"20,289",478,"1,068",603,"3,190",198,24,305
"Under $10,000        ",168,213,27,-793,99,553,66,94,48,10,49,*       10,21
"$10,000 under $25,000",200,415,77,"3,347",136,"2,114",97,247,141,149,38,**        ,40
"$25,000 under $50,000",203,460,88,"7,396",154,"4,865",126,220,196,633,43,**        ,78
"$50,000 or more      ",219,609,164,"18,241",186,"12,757",189,507,218,"2,398",68,14,166
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95977,506,"1,190",328,"19,955",400,"15,720",297,467,401,"1,929",110,18,255
"Under $10,000        ",80,109,20,-221,52,333,32,71,23,5,20,**        ,14
"$10,000 under $25,000",111,223,46,"1,983",77,"1,323",48,25,78,89,28,**        ,27
"$25,000 under $50,000",150,392,128,"5,465",121,"3,914",87,111,136,378,24,*       18,75
"$50,000 or more      ",165,466,134,"12,728",150,"10,150",130,260,164,"1,457",38,**        ,139
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95978,83,203,64,"2,104",68,"1,450",36,76,49,163,16,**        ,13
"Under $10,000        ",22,38,8,104,18,107,*       15,*        3,**        ,**          ,**        ,--        ,**        
"$10,000 under $25,000",24,53,15,388,20,282,**        ,**        ,*       16,*         14,*       16,--        ,**        
"$25,000 under $50,000",*       37,*      112,*       41,"*      1,612",*       30,"*      1,061",*       21,*       73,*       33,*        149,**        ,**        ,*       13
"$50,000 or more      ",**        ,**        ,**        ,**          ,**        ,**          ,**        ,**        ,**        ,**          ,**        ,--        ,**        
                     ,          ,          ,          ,            ,          ,            ,          ,          ,          ,            ,          ,          ,          
95979,201,478,96,"6,704",141,"4,238",116,342,148,710,25,24,40
"Under $10,000        ",41,82,11,-162,25,104,13,23,**        ,**          ,**        ,*       14,**        
